# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-10-06 06:14:12 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104500 CHARLES RIVER AT WALTHAM, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104500
#            TS   parameter     statistic     Description
#         64222       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	64222_00060_00003	64222_00060_00003_cd
USGS	01104500	2014-09-18	18.4	A
USGS	01104500	2014-09-19	17.5	A
USGS	01104500	2014-09-20	17.4	A
USGS	01104500	2014-09-21	18.3	A
USGS	01104500	2014-09-22	20.4	A
USGS	01104500	2014-09-23	17.3	A
USGS	01104500	2014-09-24	17.2	A
USGS	01104500	2014-09-25	17.2	A
USGS	01104500	2014-09-26	16.8	A
USGS	01104500	2014-09-27	16.4	A
USGS	01104500	2014-09-28	16.4	A
USGS	01104500	2014-09-29	16.0	A
USGS	01104500	2014-09-30	15.6	A
USGS	01104500	2014-10-01	26.9	A
USGS	01104500	2014-10-02	52.1	A
USGS	01104500	2014-10-03	39.2	A
USGS	01104500	2014-10-04	35.5	A
USGS	01104500	2014-10-05	35.9	A
USGS	01104500	2014-10-06	30.7	A
USGS	01104500	2014-10-07	30.1	A
USGS	01104500	2014-10-08	31.3	A
USGS	01104500	2014-10-09	26.3	A
USGS	01104500	2014-10-10	22.9	A
USGS	01104500	2014-10-11	26.6	A
USGS	01104500	2014-10-12	28.4	A
USGS	01104500	2014-10-13	25.5	A
USGS	01104500	2014-10-14	25.0	A
USGS	01104500	2014-10-15	26.2	A
USGS	01104500	2014-10-16	39.7	A
USGS	01104500	2014-10-17	55.6	A
USGS	01104500	2014-10-18	43.6	A
USGS	01104500	2014-10-19	40.2	A
USGS	01104500	2014-10-20	49.7	A
USGS	01104500	2014-10-21	58.2	A
USGS	01104500	2014-10-22	65.0	A
USGS	01104500	2014-10-23	539	A
USGS	01104500	2014-10-24	540	A
USGS	01104500	2014-10-25	476	A
USGS	01104500	2014-10-26	467	A
USGS	01104500	2014-10-27	437	A
USGS	01104500	2014-10-28	403	A
USGS	01104500	2014-10-29	364	A
USGS	01104500	2014-10-30	312	A
USGS	01104500	2014-10-31	252	A
USGS	01104500	2014-11-01	202	A
USGS	01104500	2014-11-02	210	A
USGS	01104500	2014-11-03	188	A
USGS	01104500	2014-11-04	173	A
USGS	01104500	2014-11-05	153	A
USGS	01104500	2014-11-06	142	A
USGS	01104500	2014-11-07	162	A
USGS	01104500	2014-11-08	150	A
USGS	01104500	2014-11-09	149	A
USGS	01104500	2014-11-10	145	A
USGS	01104500	2014-11-11	148	A
USGS	01104500	2014-11-12	140	A
USGS	01104500	2014-11-13	125	A
USGS	01104500	2014-11-14	149	A
USGS	01104500	2014-11-15	134	A
USGS	01104500	2014-11-16	115	A
USGS	01104500	2014-11-17	203	A
USGS	01104500	2014-11-18	294	A
USGS	01104500	2014-11-19	298	A
USGS	01104500	2014-11-20	304	A
USGS	01104500	2014-11-21	298	A
USGS	01104500	2014-11-22	284	A
USGS	01104500	2014-11-23	260	A
USGS	01104500	2014-11-24	259	A
USGS	01104500	2014-11-25	238	A
USGS	01104500	2014-11-26	286	A
USGS	01104500	2014-11-27	417	A
USGS	01104500	2014-11-28	395	A
USGS	01104500	2014-11-29	390	A
USGS	01104500	2014-11-30	391	A
USGS	01104500	2014-12-01	384	A
USGS	01104500	2014-12-02	363	A
USGS	01104500	2014-12-03	404	A
USGS	01104500	2014-12-04	374	A
USGS	01104500	2014-12-05	423	A
USGS	01104500	2014-12-06	501	A
USGS	01104500	2014-12-07	584	A
USGS	01104500	2014-12-08	577	A
USGS	01104500	2014-12-09	984	A
USGS	01104500	2014-12-10	1430	A
USGS	01104500	2014-12-11	1280	A
USGS	01104500	2014-12-12	1090	A
USGS	01104500	2014-12-13	1060	A
USGS	01104500	2014-12-14	1050	A
USGS	01104500	2014-12-15	971	A
USGS	01104500	2014-12-16	869	A
USGS	01104500	2014-12-17	833	A
USGS	01104500	2014-12-18	759	A
USGS	01104500	2014-12-19	694	A
USGS	01104500	2014-12-20	648	A
USGS	01104500	2014-12-21	610	A
USGS	01104500	2014-12-22	573	A
USGS	01104500	2014-12-23	576	A
USGS	01104500	2014-12-24	604	A
USGS	01104500	2014-12-25	616	A
USGS	01104500	2014-12-26	549	A
USGS	01104500	2014-12-27	527	A
USGS	01104500	2014-12-28	515	A
USGS	01104500	2014-12-29	499	A
USGS	01104500	2014-12-30	477	A
USGS	01104500	2014-12-31	450	A
USGS	01104500	2015-01-01	418	A
USGS	01104500	2015-01-02	388	A
USGS	01104500	2015-01-03	365	A
USGS	01104500	2015-01-04	465	A
USGS	01104500	2015-01-05	470	A
USGS	01104500	2015-01-06	427	A
USGS	01104500	2015-01-07	397	A
USGS	01104500	2015-01-08	322	A
USGS	01104500	2015-01-09	340	A
USGS	01104500	2015-01-10	334	A
USGS	01104500	2015-01-11	309	A
USGS	01104500	2015-01-12	303	A
USGS	01104500	2015-01-13	291	A
USGS	01104500	2015-01-14	263	A
USGS	01104500	2015-01-15	257	A
USGS	01104500	2015-01-16	250	A
USGS	01104500	2015-01-17	227	A
USGS	01104500	2015-01-18	226	A
USGS	01104500	2015-01-19	260	A
USGS	01104500	2015-01-20	235	A
USGS	01104500	2015-01-21	211	A
USGS	01104500	2015-01-22	223	A
USGS	01104500	2015-01-23	229	A
USGS	01104500	2015-01-24	239	A
USGS	01104500	2015-01-25	223	A
USGS	01104500	2015-01-26	207	A
USGS	01104500	2015-01-27	170	A
USGS	01104500	2015-01-28	145	A
USGS	01104500	2015-01-29	153	A
USGS	01104500	2015-01-30	169	A
USGS	01104500	2015-01-31	170	A
USGS	01104500	2015-02-01	166	A
USGS	01104500	2015-02-02	175	A
USGS	01104500	2015-02-03	160	A
USGS	01104500	2015-02-04	151	A
USGS	01104500	2015-02-05	151	A
USGS	01104500	2015-02-06	143	A
USGS	01104500	2015-02-07	139	A
USGS	01104500	2015-02-08	140	A
USGS	01104500	2015-02-09	136	A
USGS	01104500	2015-02-10	127	A
USGS	01104500	2015-02-11	123	A
USGS	01104500	2015-02-12	122	A
USGS	01104500	2015-02-13	122	A
USGS	01104500	2015-02-14	118	A
USGS	01104500	2015-02-15	120	A
USGS	01104500	2015-02-16	113	A
USGS	01104500	2015-02-17	108	A
USGS	01104500	2015-02-18	99.9	A
USGS	01104500	2015-02-19	100	A
USGS	01104500	2015-02-20	99.6	A
USGS	01104500	2015-02-21	96.3	A
USGS	01104500	2015-02-22	111	A
USGS	01104500	2015-02-23	109	A
USGS	01104500	2015-02-24	97.3	A
USGS	01104500	2015-02-25	104	A
USGS	01104500	2015-02-26	107	A
USGS	01104500	2015-02-27	107	A
USGS	01104500	2015-02-28	107	A
USGS	01104500	2015-03-01	105	A
USGS	01104500	2015-03-02	106	A
USGS	01104500	2015-03-03	104	A
USGS	01104500	2015-03-04	111	A
USGS	01104500	2015-03-05	113	A
USGS	01104500	2015-03-06	110	A
USGS	01104500	2015-03-07	111	A
USGS	01104500	2015-03-08	112	A
USGS	01104500	2015-03-09	116	A
USGS	01104500	2015-03-10	125	A
USGS	01104500	2015-03-11	158	A
USGS	01104500	2015-03-12	210	A
USGS	01104500	2015-03-13	262	A
USGS	01104500	2015-03-14	315	A
USGS	01104500	2015-03-15	403	A
USGS	01104500	2015-03-16	417	A
USGS	01104500	2015-03-17	453	A
USGS	01104500	2015-03-18	501	A
USGS	01104500	2015-03-19	526	A
USGS	01104500	2015-03-20	599	A
USGS	01104500	2015-03-21	614	A
USGS	01104500	2015-03-22	597	A
USGS	01104500	2015-03-23	565	A
USGS	01104500	2015-03-24	529	A
USGS	01104500	2015-03-25	514	A
USGS	01104500	2015-03-26	577	A
USGS	01104500	2015-03-27	775	A
USGS	01104500	2015-03-28	794	A
USGS	01104500	2015-03-29	788	A
USGS	01104500	2015-03-30	809	A
USGS	01104500	2015-03-31	819	A
USGS	01104500	2015-04-01	825	A
USGS	01104500	2015-04-02	820	A
USGS	01104500	2015-04-03	839	A
USGS	01104500	2015-04-04	922	A
USGS	01104500	2015-04-05	932	A
USGS	01104500	2015-04-06	914	A
USGS	01104500	2015-04-07	901	A
USGS	01104500	2015-04-08	870	A
USGS	01104500	2015-04-09	889	A
USGS	01104500	2015-04-10	877	A
USGS	01104500	2015-04-11	849	A
USGS	01104500	2015-04-12	826	A
USGS	01104500	2015-04-13	779	A
USGS	01104500	2015-04-14	732	A
USGS	01104500	2015-04-15	694	A
USGS	01104500	2015-04-16	653	A
USGS	01104500	2015-04-17	601	A
USGS	01104500	2015-04-18	563	A
USGS	01104500	2015-04-19	526	A
USGS	01104500	2015-04-20	530	A
USGS	01104500	2015-04-21	698	A
USGS	01104500	2015-04-22	658	A
USGS	01104500	2015-04-23	625	A
USGS	01104500	2015-04-24	614	A
USGS	01104500	2015-04-25	617	A
USGS	01104500	2015-04-26	611	A
USGS	01104500	2015-04-27	569	A
USGS	01104500	2015-04-28	522	A
USGS	01104500	2015-04-29	477	A
USGS	01104500	2015-04-30	471	A
USGS	01104500	2015-05-01	427	A
USGS	01104500	2015-05-02	395	A
USGS	01104500	2015-05-03	374	A
USGS	01104500	2015-05-04	354	A
USGS	01104500	2015-05-05	336	A
USGS	01104500	2015-05-06	315	A
USGS	01104500	2015-05-07	292	A
USGS	01104500	2015-05-08	268	A
USGS	01104500	2015-05-09	252	A
USGS	01104500	2015-05-10	236	A
USGS	01104500	2015-05-11	220	A
USGS	01104500	2015-05-12	209	A
USGS	01104500	2015-05-13	190	A
USGS	01104500	2015-05-14	183	A
USGS	01104500	2015-05-15	177	A
USGS	01104500	2015-05-16	178	A
USGS	01104500	2015-05-17	176	A
USGS	01104500	2015-05-18	169	A
USGS	01104500	2015-05-19	156	A
USGS	01104500	2015-05-20	142	A
USGS	01104500	2015-05-21	131	A
USGS	01104500	2015-05-22	124	A
USGS	01104500	2015-05-23	103	A
USGS	01104500	2015-05-24	95.7	A
USGS	01104500	2015-05-25	92.3	A
USGS	01104500	2015-05-26	80.6	A
USGS	01104500	2015-05-27	80.5	A
USGS	01104500	2015-05-28	76.0	A
USGS	01104500	2015-05-29	68.0	A
USGS	01104500	2015-05-30	65.8	A
USGS	01104500	2015-05-31	90.5	A
USGS	01104500	2015-06-01	140	A
USGS	01104500	2015-06-02	254	A
USGS	01104500	2015-06-03	293	A
USGS	01104500	2015-06-04	263	A
USGS	01104500	2015-06-05	219	A
USGS	01104500	2015-06-06	208	A
USGS	01104500	2015-06-07	198	A
USGS	01104500	2015-06-08	184	A
USGS	01104500	2015-06-09	168	A
USGS	01104500	2015-06-10	148	A
USGS	01104500	2015-06-11	120	A
USGS	01104500	2015-06-12	96.0	A
USGS	01104500	2015-06-13	82.3	A
USGS	01104500	2015-06-14	71.8	A
USGS	01104500	2015-06-15	75.7	A
USGS	01104500	2015-06-16	78.9	A
USGS	01104500	2015-06-17	74.3	A
USGS	01104500	2015-06-18	75.5	A
USGS	01104500	2015-06-19	72.4	A
USGS	01104500	2015-06-20	68.8	A
USGS	01104500	2015-06-21	119	A
USGS	01104500	2015-06-22	140	A
USGS	01104500	2015-06-23	106	A
USGS	01104500	2015-06-24	91.2	A
USGS	01104500	2015-06-25	88.8	A
USGS	01104500	2015-06-26	83.9	A
USGS	01104500	2015-06-27	73.8	A
USGS	01104500	2015-06-28	115	A
USGS	01104500	2015-06-29	125	A
USGS	01104500	2015-06-30	110	A
USGS	01104500	2015-07-01	115	A
USGS	01104500	2015-07-02	113	A
USGS	01104500	2015-07-03	99.3	A
USGS	01104500	2015-07-04	87.1	A
USGS	01104500	2015-07-05	78.2	A
USGS	01104500	2015-07-06	70.0	A
USGS	01104500	2015-07-07	76.6	A
USGS	01104500	2015-07-08	78.1	A
USGS	01104500	2015-07-09	72.7	A
USGS	01104500	2015-07-10	201	A
USGS	01104500	2015-07-11	172	A
USGS	01104500	2015-07-12	137	A
USGS	01104500	2015-07-13	119	A
USGS	01104500	2015-07-14	103	A
USGS	01104500	2015-07-15	87.0	A
USGS	01104500	2015-07-16	73.2	A
USGS	01104500	2015-07-17	62.8	A
USGS	01104500	2015-07-18	65.1	A
USGS	01104500	2015-07-19	60.3	A
USGS	01104500	2015-07-20	49.9	A
USGS	01104500	2015-07-21	41.8	A
USGS	01104500	2015-07-22	26.4	A
USGS	01104500	2015-07-23	15.9	A
USGS	01104500	2015-07-24	17.3	A
USGS	01104500	2015-07-25	22.1	A
USGS	01104500	2015-07-26	30.4	A
USGS	01104500	2015-07-27	34.4	A
USGS	01104500	2015-07-28	31.4	A
USGS	01104500	2015-07-29	30.2	A
USGS	01104500	2015-07-30	30.1	A
USGS	01104500	2015-07-31	29.8	A
USGS	01104500	2015-08-01	27.0	A
USGS	01104500	2015-08-02	25.4	A
USGS	01104500	2015-08-03	24.0	A
USGS	01104500	2015-08-04	34.0	A
USGS	01104500	2015-08-05	47.5	A
USGS	01104500	2015-08-06	35.8	A
USGS	01104500	2015-08-07	30.6	A
USGS	01104500	2015-08-08	27.8	A
USGS	01104500	2015-08-09	25.4	A
USGS	01104500	2015-08-10	25.7	A
USGS	01104500	2015-08-11	51.3	A
USGS	01104500	2015-08-12	73.5	A
USGS	01104500	2015-08-13	33.2	A
USGS	01104500	2015-08-14	26.8	A
USGS	01104500	2015-08-15	26.0	A
USGS	01104500	2015-08-16	41.3	A
USGS	01104500	2015-08-17	52.9	A
USGS	01104500	2015-08-18	43.0	A
USGS	01104500	2015-08-19	43.3	A
USGS	01104500	2015-08-20	34.6	A
USGS	01104500	2015-08-21	109	A
USGS	01104500	2015-08-22	117	A
USGS	01104500	2015-08-23	93.3	A
USGS	01104500	2015-08-24	71.6	A
USGS	01104500	2015-08-25	81.5	A
USGS	01104500	2015-08-26	79.7	A
USGS	01104500	2015-08-27	66.5	A
USGS	01104500	2015-08-28	58.6	A
USGS	01104500	2015-08-29	51.7	A
USGS	01104500	2015-08-30	45.9	A
USGS	01104500	2015-08-31	41.6	A
USGS	01104500	2015-09-01	36.7	A
USGS	01104500	2015-09-02	34.7	A
USGS	01104500	2015-09-03	31.0	A
USGS	01104500	2015-09-04	33.5	A
USGS	01104500	2015-09-05	29.7	A
USGS	01104500	2015-09-06	27.2	A
USGS	01104500	2015-09-07	25.2	A
USGS	01104500	2015-09-08	23.3	A
USGS	01104500	2015-09-09	23.0	A
USGS	01104500	2015-09-10	22.6	A
USGS	01104500	2015-09-11	31.8	A
USGS	01104500	2015-09-12	29.0	A
USGS	01104500	2015-09-13	27.2	A
USGS	01104500	2015-09-14	26.5	A
USGS	01104500	2015-09-15	23.7	A
USGS	01104500	2015-09-16	22.8	A
USGS	01104500	2015-09-17	22.2	A
USGS	01104500	2015-09-18	21.9	A
USGS	01104500	2015-09-19	21.6	A
USGS	01104500	2015-09-20	21.1	A
USGS	01104500	2015-09-21	20.7	A
USGS	01104500	2015-09-22	20.6	A
USGS	01104500	2015-09-23	20.7	A
USGS	01104500	2015-09-24	20.7	A
USGS	01104500	2015-09-25	20.7	A
USGS	01104500	2015-09-26	20.6	A
USGS	01104500	2015-09-27	20.7	A
USGS	01104500	2015-09-28	20.7	A
USGS	01104500	2015-09-29	20.7	A
USGS	01104500	2015-09-30	302	A
USGS	01104500	2015-10-01	338	A
USGS	01104500	2015-10-02	269	A
USGS	01104500	2015-10-03	241	A
USGS	01104500	2015-10-04	200	A
USGS	01104500	2015-10-05	179	A
USGS	01104500	2015-10-06	147	A
USGS	01104500	2015-10-07	115	A
USGS	01104500	2015-10-08	97.5	A
USGS	01104500	2015-10-09	94.1	A
USGS	01104500	2015-10-10	81.3	A
USGS	01104500	2015-10-11	72.3	A
USGS	01104500	2015-10-12	65.5	A
USGS	01104500	2015-10-13	64.6	A
USGS	01104500	2015-10-14	58.6	A
USGS	01104500	2015-10-15	55.7	A
USGS	01104500	2015-10-16	52.1	A
USGS	01104500	2015-10-17	45.8	A
USGS	01104500	2015-10-18	41.8	A
USGS	01104500	2015-10-19	41.2	A
USGS	01104500	2015-10-20	40.3	A
USGS	01104500	2015-10-21	41.0	A
USGS	01104500	2015-10-22	40.8	A
USGS	01104500	2015-10-23	37.1	A
USGS	01104500	2015-10-24	33.3	A
USGS	01104500	2015-10-25	34.8	A
USGS	01104500	2015-10-26	32.4	A
USGS	01104500	2015-10-27	33.0	A
USGS	01104500	2015-10-28	41.4	A
USGS	01104500	2015-10-29	148	A
USGS	01104500	2015-10-30	144	A
USGS	01104500	2015-10-31	138	A
USGS	01104500	2015-11-01	148	A
USGS	01104500	2015-11-02	150	A
USGS	01104500	2015-11-03	136	A
USGS	01104500	2015-11-04	117	A
USGS	01104500	2015-11-05	108	A
USGS	01104500	2015-11-06	98.0	A
USGS	01104500	2015-11-07	81.4	A
USGS	01104500	2015-11-08	70.7	A
USGS	01104500	2015-11-09	67.1	A
USGS	01104500	2015-11-10	66.5	A
USGS	01104500	2015-11-11	78.0	A
USGS	01104500	2015-11-12	82.0	A
USGS	01104500	2015-11-13	83.6	A
USGS	01104500	2015-11-14	71.2	A
USGS	01104500	2015-11-15	70.4	A
USGS	01104500	2015-11-16	69.6	A
USGS	01104500	2015-11-17	67.8	A
USGS	01104500	2015-11-18	69.5	A
USGS	01104500	2015-11-19	71.6	A
USGS	01104500	2015-11-20	130	A
USGS	01104500	2015-11-21	113	A
USGS	01104500	2015-11-22	115	A
USGS	01104500	2015-11-23	131	A
USGS	01104500	2015-11-24	154	A
USGS	01104500	2015-11-25	148	A
USGS	01104500	2015-11-26	139	A
USGS	01104500	2015-11-27	131	A
USGS	01104500	2015-11-28	129	A
USGS	01104500	2015-11-29	124	A
USGS	01104500	2015-11-30	140	A
USGS	01104500	2015-12-01	168	A
USGS	01104500	2015-12-02	124	A
USGS	01104500	2015-12-03	118	A
USGS	01104500	2015-12-04	111	A
USGS	01104500	2015-12-05	109	A
USGS	01104500	2015-12-06	106	A
USGS	01104500	2015-12-07	103	A
USGS	01104500	2015-12-08	96.6	A
USGS	01104500	2015-12-09	95.0	A
USGS	01104500	2015-12-10	85.0	A
USGS	01104500	2015-12-11	78.7	A
USGS	01104500	2015-12-12	75.7	A
USGS	01104500	2015-12-13	74.0	A
USGS	01104500	2015-12-14	74.1	A
USGS	01104500	2015-12-15	102	A
USGS	01104500	2015-12-16	100	A
USGS	01104500	2015-12-17	123	A
USGS	01104500	2015-12-18	151	A
USGS	01104500	2015-12-19	140	A
USGS	01104500	2015-12-20	136	A
USGS	01104500	2015-12-21	134	A
USGS	01104500	2015-12-22	135	A
USGS	01104500	2015-12-23	143	A
USGS	01104500	2015-12-24	230	A
USGS	01104500	2015-12-25	254	A
USGS	01104500	2015-12-26	233	A
USGS	01104500	2015-12-27	211	A
USGS	01104500	2015-12-28	184	A
USGS	01104500	2015-12-29	206	A
USGS	01104500	2015-12-30	202	A
USGS	01104500	2015-12-31	232	A
USGS	01104500	2016-01-01	257	A
USGS	01104500	2016-01-02	251	A
USGS	01104500	2016-01-03	242	A
USGS	01104500	2016-01-04	222	A
USGS	01104500	2016-01-05	196	A
USGS	01104500	2016-01-06	177	A
USGS	01104500	2016-01-07	162	A
USGS	01104500	2016-01-08	147	A
USGS	01104500	2016-01-09	141	A
USGS	01104500	2016-01-10	269	A
USGS	01104500	2016-01-11	422	A
USGS	01104500	2016-01-12	469	A
USGS	01104500	2016-01-13	480	A
USGS	01104500	2016-01-14	458	A
USGS	01104500	2016-01-15	442	A
USGS	01104500	2016-01-16	531	A
USGS	01104500	2016-01-17	537	A
USGS	01104500	2016-01-18	482	A
USGS	01104500	2016-01-19	399	A
USGS	01104500	2016-01-20	377	A
USGS	01104500	2016-01-21	406	A
USGS	01104500	2016-01-22	383	A
USGS	01104500	2016-01-23	358	A
USGS	01104500	2016-01-24	302	A
USGS	01104500	2016-01-25	287	A
USGS	01104500	2016-01-26	295	A
USGS	01104500	2016-01-27	291	A
USGS	01104500	2016-01-28	286	A
USGS	01104500	2016-01-29	286	A
USGS	01104500	2016-01-30	283	A
USGS	01104500	2016-01-31	278	A
USGS	01104500	2016-02-01	276	A
USGS	01104500	2016-02-02	250	A:e
USGS	01104500	2016-02-03	257	A:e
USGS	01104500	2016-02-04	287	A:e
USGS	01104500	2016-02-05	335	A
USGS	01104500	2016-02-06	348	A
USGS	01104500	2016-02-07	348	A
USGS	01104500	2016-02-08	344	A
USGS	01104500	2016-02-09	335	A
USGS	01104500	2016-02-10	313	A
USGS	01104500	2016-02-11	292	A
USGS	01104500	2016-02-12	246	A
USGS	01104500	2016-02-13	245	A
USGS	01104500	2016-02-14	213	A
USGS	01104500	2016-02-15	202	A
USGS	01104500	2016-02-16	261	A
USGS	01104500	2016-02-17	389	A
USGS	01104500	2016-02-18	415	A
USGS	01104500	2016-02-19	463	A
USGS	01104500	2016-02-20	493	A
USGS	01104500	2016-02-21	498	A
USGS	01104500	2016-02-22	507	A
USGS	01104500	2016-02-23	510	A
USGS	01104500	2016-02-24	516	A
USGS	01104500	2016-02-25	603	A
USGS	01104500	2016-02-26	609	A
USGS	01104500	2016-02-27	611	A
USGS	01104500	2016-02-28	606	A
USGS	01104500	2016-02-29	605	A
USGS	01104500	2016-03-01	575	A
USGS	01104500	2016-03-02	586	A
USGS	01104500	2016-03-03	550	A
USGS	01104500	2016-03-04	520	A
USGS	01104500	2016-03-05	498	A
USGS	01104500	2016-03-06	479	A
USGS	01104500	2016-03-07	461	A
USGS	01104500	2016-03-08	441	A
USGS	01104500	2016-03-09	409	A
USGS	01104500	2016-03-10	358	A
USGS	01104500	2016-03-11	351	A
USGS	01104500	2016-03-12	327	A
USGS	01104500	2016-03-13	302	A
USGS	01104500	2016-03-14	292	A
USGS	01104500	2016-03-15	359	A
USGS	01104500	2016-03-16	404	A
USGS	01104500	2016-03-17	429	A
USGS	01104500	2016-03-18	423	A
USGS	01104500	2016-03-19	405	A
USGS	01104500	2016-03-20	391	A
USGS	01104500	2016-03-21	391	A
USGS	01104500	2016-03-22	366	A
USGS	01104500	2016-03-23	339	A
USGS	01104500	2016-03-24	327	A
USGS	01104500	2016-03-25	324	A
USGS	01104500	2016-03-26	311	A
USGS	01104500	2016-03-27	294	A
USGS	01104500	2016-03-28	312	A
USGS	01104500	2016-03-29	323	A
USGS	01104500	2016-03-30	336	A
USGS	01104500	2016-03-31	339	A
USGS	01104500	2016-04-01	369	A
USGS	01104500	2016-04-02	328	A
USGS	01104500	2016-04-03	361	A
USGS	01104500	2016-04-04	371	A
USGS	01104500	2016-04-05	370	A
USGS	01104500	2016-04-06	379	A
USGS	01104500	2016-04-07	475	A
USGS	01104500	2016-04-08	624	A
USGS	01104500	2016-04-09	595	A
USGS	01104500	2016-04-10	570	A
USGS	01104500	2016-04-11	573	A
USGS	01104500	2016-04-12	583	A
USGS	01104500	2016-04-13	561	A
USGS	01104500	2016-04-14	511	A
USGS	01104500	2016-04-15	514	A
USGS	01104500	2016-04-16	491	A
USGS	01104500	2016-04-17	462	A
USGS	01104500	2016-04-18	426	A
USGS	01104500	2016-04-19	394	A
USGS	01104500	2016-04-20	349	A
USGS	01104500	2016-04-21	309	A
USGS	01104500	2016-04-22	288	A
USGS	01104500	2016-04-23	277	A
USGS	01104500	2016-04-24	255	A
USGS	01104500	2016-04-25	243	A
USGS	01104500	2016-04-26	243	A
USGS	01104500	2016-04-27	209	A
USGS	01104500	2016-04-28	178	A
USGS	01104500	2016-04-29	165	A
USGS	01104500	2016-04-30	153	A
USGS	01104500	2016-05-01	144	A
USGS	01104500	2016-05-02	151	A
USGS	01104500	2016-05-03	156	A
USGS	01104500	2016-05-04	158	A
USGS	01104500	2016-05-05	194	A
USGS	01104500	2016-05-06	239	A
USGS	01104500	2016-05-07	250	A
USGS	01104500	2016-05-08	254	A
USGS	01104500	2016-05-09	243	A
USGS	01104500	2016-05-10	233	A
USGS	01104500	2016-05-11	220	A
USGS	01104500	2016-05-12	202	A
USGS	01104500	2016-05-13	196	A
USGS	01104500	2016-05-14	186	A
USGS	01104500	2016-05-15	162	A
USGS	01104500	2016-05-16	140	A
USGS	01104500	2016-05-17	132	A
USGS	01104500	2016-05-18	125	A
USGS	01104500	2016-05-19	119	A
USGS	01104500	2016-05-20	116	A
USGS	01104500	2016-05-21	113	A
USGS	01104500	2016-05-22	108	A
USGS	01104500	2016-05-23	104	A
USGS	01104500	2016-05-24	101	A
USGS	01104500	2016-05-25	99.1	A
USGS	01104500	2016-05-26	94.1	A
USGS	01104500	2016-05-27	90.6	A
USGS	01104500	2016-05-28	87.3	A
USGS	01104500	2016-05-29	81.4	A
USGS	01104500	2016-05-30	110	A
USGS	01104500	2016-05-31	124	A
USGS	01104500	2016-06-01	108	A
USGS	01104500	2016-06-02	105	A
USGS	01104500	2016-06-03	106	A
USGS	01104500	2016-06-04	101	A
USGS	01104500	2016-06-05	104	A
USGS	01104500	2016-06-06	142	A
USGS	01104500	2016-06-07	114	A
USGS	01104500	2016-06-08	119	A
USGS	01104500	2016-06-09	114	A
USGS	01104500	2016-06-10	118	A
USGS	01104500	2016-06-11	123	A
USGS	01104500	2016-06-12	114	A
USGS	01104500	2016-06-13	101	A
USGS	01104500	2016-06-14	92.1	A
USGS	01104500	2016-06-15	84.0	A
USGS	01104500	2016-06-16	68.9	A
USGS	01104500	2016-06-17	55.9	A
USGS	01104500	2016-06-18	46.4	A
USGS	01104500	2016-06-19	43.7	A
USGS	01104500	2016-06-20	39.0	A
USGS	01104500	2016-06-21	35.3	A
USGS	01104500	2016-06-22	30.1	A
USGS	01104500	2016-06-23	28.2	A
USGS	01104500	2016-06-24	32.0	A
USGS	01104500	2016-06-25	35.1	A
USGS	01104500	2016-06-26	35.2	A
USGS	01104500	2016-06-27	32.9	A
USGS	01104500	2016-06-28	26.8	A
USGS	01104500	2016-06-29	27.7	A
USGS	01104500	2016-06-30	28.0	A
USGS	01104500	2016-07-01	27.4	A
USGS	01104500	2016-07-02	34.2	A
USGS	01104500	2016-07-03	29.2	A
USGS	01104500	2016-07-04	24.7	A
USGS	01104500	2016-07-05	23.6	A
USGS	01104500	2016-07-06	26.5	A
USGS	01104500	2016-07-07	24.9	A
USGS	01104500	2016-07-08	22.9	A
USGS	01104500	2016-07-09	21.7	A
USGS	01104500	2016-07-10	22.6	A
USGS	01104500	2016-07-11	21.9	A
USGS	01104500	2016-07-12	20.8	A
USGS	01104500	2016-07-13	18.9	A
USGS	01104500	2016-07-14	17.4	A
USGS	01104500	2016-07-15	12.1	A
USGS	01104500	2016-07-16	8.79	A
USGS	01104500	2016-07-17	9.38	A
USGS	01104500	2016-07-18	9.34	A
USGS	01104500	2016-07-19	9.33	A
USGS	01104500	2016-07-20	9.13	A
USGS	01104500	2016-07-21	8.77	A
USGS	01104500	2016-07-22	8.23	A
USGS	01104500	2016-07-23	8.08	A
USGS	01104500	2016-07-24	8.06	A
USGS	01104500	2016-07-25	8.18	A
USGS	01104500	2016-07-26	8.18	A
USGS	01104500	2016-07-27	8.18	A
USGS	01104500	2016-07-28	8.18	A
USGS	01104500	2016-07-29	8.26	A
USGS	01104500	2016-07-30	8.18	A
USGS	01104500	2016-07-31	8.55	A
